Número da Compra;Número do Item;Descrição;Descrição Detalhada;Início da Vigência;Fim da Vigência;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Marca;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;Objeto;Unidade de Fornecimento
160224-90016/2024;11;600066 - Faca;Faca Material Lâmina: Aço Carbono , Material Cabo: Aço Carbono , Tamanho: 10 , Aplicação: Cortar Tecidos , Características Adicionais: Lisa Sem Cabo;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;15;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;23.0;15;FACA LISA;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;12;601656 - Óleo Lubrificante.;Óleo Lubrificante. Apresentação: Líquido Viscoso , Origem: Mineral , Viscosidade: Vg 10 , Uso: Máquina De Costura Industrial;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;50;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;8.48;50;FACA LISA;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;13;601179 - Giz De Alfaiate;Giz De Alfaiate Tipo: Disco , Cor: Branca;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;20;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;62.21;20;GIZ DE ALFAIATE;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;14;359480 - Velcro;Velcro Largura: 25 MM, Comprimento: 25 M, Apresentação: Fecho , Cor: Preta;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;200;27.176.482/0001-91 - DOUGLAS CORDEIRO LTDA;29.81;200;VELCRO 25MM;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Rolo 25,00 M
160224-90016/2024;15;359478 - Velcro;Velcro Largura: 50 MM, Comprimento: 25 M, Apresentação: Fecho , Cor: Preta;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;100;27.176.482/0001-91 - DOUGLAS CORDEIRO LTDA;45.8;100;VELCRO 25MM;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Rolo 25,00 M
160224-90016/2024;16;601760 - Tirante;Tirante Tipo: Elástico Chato , Material: 75% Poliester E_25% Elastodieno , Referência: Pq5jbj2 , Aplicação: Capa De Colete Balístico;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;50;;;50;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;17;601760 - Tirante;Tirante Tipo: Elástico Chato , Material: 75% Poliester E_25% Elastodieno , Referência: Pq5jbj2 , Aplicação: Capa De Colete Balístico;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;25;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;54.67;25;ELÁSTICO;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;18;486417 - Adesivo uso geral;Adesivo Uso Geral Apresentação: Liquido Pastoso Na Cor Branca , Composição: Adesivo De Contato Sem Toluol , Características Adicionais: Secagem De 5 A 10 Minutos Para Materiais Porosos , Aplicação: Uso Geral;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;30;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;49.29;30;TECIDO DE CORDURA,;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;19;462916 - Ilhos De Uso Em Tecido;Ilhos De Uso Em Tecido Material: Latão , Tamanho: Nr 05 , Aplicação: Capotaria , Características Adicionais: Tipo Garra;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;20;44.651.148/0001-61 - M.L. COMERCIO E REPRESENTACOES LTDA;178.0;20;LULI;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Caixa 200,00 UN
160224-90016/2024;20;462915 - Ilhos De Uso Em Tecido;Ilhos De Uso Em Tecido Material: Latão , Tamanho: Nr 03 , Aplicação: Capotaria , Características Adicionais: Tipo Garra;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;30;44.651.148/0001-61 - M.L. COMERCIO E REPRESENTACOES LTDA;121.0;30;LULI;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Caixa 200,00 UN
160224-90016/2024;21;462917 - Ilhos De Uso Em Tecido;Ilhos De Uso Em Tecido Material: Latão , Tamanho: Nr 00 , Aplicação: Capotaria , Características Adicionais: Tipo Garra;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;100;44.651.148/0001-61 - M.L. COMERCIO E REPRESENTACOES LTDA;75.0;100;LULI;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Caixa 200,00 UN
160224-90016/2024;22;360189 - Tela Náilon;Tela Náilon Largura: 1,40 M, Aplicação: Mosquiteiro , Tipo: Filó , Cor: Verde;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;4;;;4;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Rolo 50,00 M
160224-90016/2024;23;423244 - Regulador;Regulador Material: Polietileno , Cor: Preta , Tamanho: 35 MM, Aplicação: Alça De Bolsa  E Similares;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1200;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;0.26;1200;REGULADOR PLÁSTICO;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;24;447112 - Pincel pintura predial;Pincel Pintura Predial Material Cerdas: Gris , Tamanho: 4 , Material Cabo: Plástico;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;20;;;20;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;25;326087 - Placa corte;Placa Corte Material: Resina Sintética , Tipo: Monoface , Comprimento: 90 CM, Largura: 60 CM, Aplicação: Restauração De Livros E Documentos;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;150;;;150;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;26;451208 - Tecido uso pára-quedas;Tecido Uso Pára-Quedas Material: Nylon 240 Resinado , Porosidade: 0 , Cor: Vermelho , Largura: 150 C;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;30;;;30;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Metro
160224-90016/2024;27;451207 - Tecido uso pára-quedas;Tecido Uso Pára-Quedas Material: Nylon 240 Resinado , Porosidade: 0 , Cor: Laranja , Largura: 150 C;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;30;;;30;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Metro
160224-90016/2024;28;612390 - Adesivo uso geral;Adesivo Uso Geral Apresentação: Liquido Pastoso Na Cor Branca , Composição: Adesivo De Contato Sem Toluol , Características Adicionais: Secagem Rápida , Aplicação: Uso Geral;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;100;;;100;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;29;328321 - Espuma;Espuma Material: Poliuretano , Aspecto Físico: Sólido , Comprimento: 190 CM, Largura: 5 CM, Densidade: D45;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;30;;;30;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;30;601620 - Corda;Corda Material: Elástico , Tipo: Corda Elástica Extensor , Aplicação: Amarrações Em Geral , Características Adicionais: Com Ganchos De Metal Nas Pontas;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;30;;;30;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;31;601880 - Tatame;Tatame Material: E.V.A. , Comprimento Placa: 1 M, Largura Placa: 0,5 M, Espessura Placa: 10 MM, Cor: Preto;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;40;;;40;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;32;487692 - Cadarço;Cadarço Material: Poliéster , Largura: 3 MM, Cor: Verde-Oliva , Formato Seção: Redondo;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;50;;;50;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Rolo 10,00 M
160224-90016/2024;33;476263 - Papelão;Papelão Material: Celulose Vegetal , Espessura: 1 MM, Comprimento: 100 CM, Largura: 80 CM, Tipo: Papelão Paraná;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;10;;;10;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;34;463185 - Fivela;Fivela Material: Plástico , Cor: Preta , Características Adicionais: Dimensão: 25mm;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1200;;;1200;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;35;463051 - Ilhos de uso em tecido;Ilhos De Uso Em Tecido Material: Ferro Fundido , Tamanho: Nr 05 , Aplicação: Correaria;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;10;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;125.17;10;REBITE;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;36;606419 - Cordel de fibra;Cordel De Fibra Tipo: Corda Velame Com Alma Trançada , Material: 100% Poliéster , Espessura: 2 MM, Cor: Verde Oliva;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1500;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;1.782;1500;CORDEL;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;37;606419 - Cordel de fibra;Cordel De Fibra Tipo: Corda Velame Com Alma Trançada , Material: 100% Poliéster , Espessura: 2 MM, Cor: Verde Oliva;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1500;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;1.1781;1500;CORDEL;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;38;606419 - Cordel de fibra;Cordel De Fibra Tipo: Corda Velame Com Alma Trançada , Material: 100% Poliéster , Espessura: 2 MM, Cor: Verde Oliva;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1500;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;1.782;1500;CORDEL;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;39;404265 - Corda elástica;Corda Elástica Material: Elástico E Nylon , Diâmetro: 8 MM, Comprimento: 15 M, Aplicação: Ginástica Individual, Atletismo E Desporto;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;50;;;50;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;40;463080 - Corda;Corda Material: Polipropileno , Tipo: Trançada , Diâmetro: 10 MM, Cor: Verde Oliva;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;220;;;220;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Metro
160224-90016/2024;41;462567 - Zíper;Zíper Material: 100% Poliéster , Tipo: Cursor Duplo , Cor: Verde Oliva , Tamanho: 200 C;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;100;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;3.84;100;ZÍPER DE FERRO;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Metro
160224-90016/2024;42;411817 - Cursor para zíper;Cursor Para Zíper Material: Zamak , Cor: Preto , Tamanho: Para Zíper Nº 10;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;100;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;2.32;100;CURSOR N°10;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;43;462567 - Zíper;Zíper Material: 100% Poliéster , Tipo: Cursor Duplo , Cor: Verde Oliva , Tamanho: 200 C;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;100;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;3.22;100;ZÍPER DE FERRO N° 08;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Metro
160224-90016/2024;44;265780 - Cursor para zíper;Cursor Para Zíper Material: Metálico , Cor: Verde-Oliva , Tamanho: Médio;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;100;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;1.75;100;CURSOR N° 08;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;45;472021 - Tecido de cordura;Tipo: 500, Cor: Camuflado, Largura: 1,50 M, Aplicação: Confecção, Capa De Colete Balístico, Características Adicionais: Resinado,;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;375;44.651.148/0001-61 - M.L. COMERCIO E REPRESENTACOES LTDA;68.4;375;OYAPOC;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Metro
160224-90016/2024;46;462953 - Tecido de cordura;Tecido De Cordura Tipo: 500 , Cor: Verde Oliva , Largura: 1,50 M, Aplicação: Confecção, Capa De Colete Balístico , Características Adicionais: Resinado;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;250;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;61.281;250;TECIDO DE CORDURA,;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Metro
160224-90016/2024;47;462953 - Tecido de cordura;Tecido De Cordura Tipo: 500 , Cor: Verde Oliva , Largura: 1,50 M, Aplicação: Confecção, Capa De Colete Balístico , Características Adicionais: Resinado;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;61.281;0;TECIDO DE CORDURA,;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Metro
160224-90016/2024;48;472021 - Tecido de cordura;Tecido De Cordura Tipo: 500 , Cor: Camuflado , Largura: 1,50 M, Aplicação: Confecção, Capa De Colete Balístico , Características Adicionais: Resinado;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;60.885;0;TECIDO DE CORDURA,;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Metro
160224-90016/2024;49;483830 - Filme plástico;Filme Plástico Tipo: Ultra Transparente , Largura: 6 CM, Aplicação: Etiquetas Com Código De Barras E Identificação De , Material: Pvc , Comprimento: 50 M, Características Adicionais: Com Adesivo De Alta Aderência;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;;;0;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;50;463035 - Tecido;Tecido Material: Poliamida E Elastodieno , Cor: Preta , Largura: 1,50 M, Aplicação: Involucro De Colete Balístico , Comprimento: 50 M, Características Adicionais: Tipo Nylon Emborrachado, Gramatura: 70 G/M2;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;;;0;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;51;462912 - Linha Costura;Linha Costura Material: 100% Poliamida , Cor: Verde Oliva , Número: 40 , Características Adicionais: 80 Gramas;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;17.4834;0;LINHA COSTURA,;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Tubo 80,00 G
160224-90016/2024;52;266816 - Correia;"Correia Material: Poliamida 100% , Tipo Fio: 960/140 Dtex , Tipo Armação: 2x2, À Direita E À Esquerda, Em ""V"" , Largura: 25 MM, Espessura: 1,3 MM, Cor: Verde-Oliva , Aplicação: Estojo Carregador Fuzil";;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;55.03;0;CORREIA;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;53;266816 - Correia;"Correia Material: Poliamida 100% , Tipo Fio: 960/140 Dtex , Tipo Armação: 2x2, À Direita E À Esquerda, Em ""V"" , Largura: 25 MM, Espessura: 1,3 MM, Cor: Verde-Oliva , Aplicação: Estojo Carregador Fuzil";;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;60.44;0;CORREIA;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;54;266816 - Correia;"Correia Material: Poliamida 100% , Tipo Fio: 960/140 Dtex , Tipo Armação: 2x2, À Direita E À Esquerda, Em ""V"" , Largura: 25 MM, Espessura: 1,3 MM, Cor: Verde-Oliva , Aplicação: Estojo Carregador Fuzil";;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;63.03;0;CORREIA;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;55;266816 - Correia;"Correia Material: Poliamida 100% , Tipo Fio: 960/140 Dtex , Tipo Armação: 2x2, À Direita E À Esquerda, Em ""V"" , Largura: 25 MM, Espessura: 1,3 MM, Cor: Verde-Oliva , Aplicação: Estojo Carregador Fuzil";;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;81.53;0;CORREIA;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;56;600027 - Agulha máquina costura;Agulha Máquina Costura Material: Aço Niquelado , Tipo: Dpx17 , Tamanho: Nº 23;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;20.97;0;AGULHA PARA;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;57;600066 - Faca;Faca Material Lâmina: Aço Carbono , Material Cabo: Aço Carbono , Tamanho: 10 , Aplicação: Cortar Tecidos , Características Adicionais: Lisa Sem Cabo;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;23.0;0;FACA LISA;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;58;601656 - Óleo Lubrificante.;Óleo Lubrificante. Apresentação: Líquido Viscoso , Origem: Mineral , Viscosidade: Vg 10 , Uso: Máquina De Costura Industrial;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;8.48;0;Óleo Lubrificante;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;59;601179 - Giz De Alfaiate;Giz De Alfaiate Tipo: Disco , Cor: Branca;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;69.21;0;GIZ DE ALFAIATE;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;60;359480 - Velcro;Velcro Largura: 25 MM, Comprimento: 25 M, Apresentação: Fecho , Cor: Preta;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;33.2541;0;Velcro;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Rolo 25,00 M
160224-90016/2024;61;359478 - Velcro;Velcro Largura: 50 MM, Comprimento: 25 M, Apresentação: Fecho , Cor: Preta;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;27.176.482/0001-91 - DOUGLAS CORDEIRO LTDA;45.06;0;VELCRO 25MM;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Rolo 25,00 M
160224-90016/2024;62;601760 - Tirante;Tirante Tipo: Elástico Chato , Material: 75% Poliester E_25% Elastodieno , Referência: Pq5jbj2 , Aplicação: Capa De Colete Balístico;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;139.7;0;ELÁSTICO;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;63;601760 - Tirante;Tirante Tipo: Elástico Chato , Material: 75% Poliester E_25% Elastodieno , Referência: Pq5jbj2 , Aplicação: Capa De Colete Balístico;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;54.67;0;ELÁSTICO;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;64;486417 - Adesivo uso geral;Adesivo Uso Geral Apresentação: Liquido Pastoso Na Cor Branca , Composição: Adesivo De Contato Sem Toluol , Características Adicionais: Secagem De 5 A 10 Minutos Para Materiais Porosos , Aplicação: Uso Geral;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;49.29;0;ADESIVO USO GERAL;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;65;462916 - Ilhos De Uso Em Tecido;Ilhos De Uso Em Tecido Material: Latão , Tamanho: Nr 05 , Aplicação: Capotaria , Características Adicionais: Tipo Garra;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;326.7;0;ILHÓS;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Caixa 200,00 UN
160224-90016/2024;66;462915 - Ilhos De Uso Em Tecido;Ilhos De Uso Em Tecido Material: Latão , Tamanho: Nr 03 , Aplicação: Capotaria , Características Adicionais: Tipo Garra;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;44.651.148/0001-61 - M.L. COMERCIO E REPRESENTACOES LTDA;129.0;0;LULI;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Caixa 200,00 UN
160224-90016/2024;67;462917 - Ilhos De Uso Em Tecido;Ilhos De Uso Em Tecido Material: Latão , Tamanho: Nr 00 , Aplicação: Capotaria , Características Adicionais: Tipo Garra;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;44.651.148/0001-61 - M.L. COMERCIO E REPRESENTACOES LTDA;90.0;0;LULI;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Caixa 200,00 UN
160224-90016/2024;68;360189 - Tela Náilon;Tela Náilon Largura: 1,40 M, Aplicação: Mosquiteiro , Tipo: Filó , Cor: Verde;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;;;0;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Rolo 50,00 M
160224-90016/2024;69;423244 - Regulador;Regulador Material: Polietileno , Cor: Preta , Tamanho: 35 MM, Aplicação: Alça De Bolsa  E Similares;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;03.851.189/0001-14 - HABIB DECORACOES DE ITAJUBA LTDA;0.26;0;REGULADOR PLÁSTICO;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;70;447112 - Pincel pintura predial;Pincel Pintura Predial Material Cerdas: Gris , Tamanho: 4 , Material Cabo: Plástico;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;;;0;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;71;326087 - Placa corte;Placa Corte Material: Resina Sintética , Tipo: Monoface , Comprimento: 90 CM, Largura: 60 CM, Aplicação: Restauração De Livros E Documentos;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;;;0;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Unidade
160224-90016/2024;72;451208 - Tecido uso pára-quedas;Tecido Uso Pára-Quedas Material: Nylon 240 Resinado , Porosidade: 0 , Cor: Vermelho , Largura: 150 C;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;;;0;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Metro
160224-90016/2024;73;451207 - Tecido uso pára-quedas;Tecido Uso Pára-Quedas Material: Nylon 240 Resinado , Porosidade: 0 , Cor: Laranja , Largura: 150 C;;;160224 - PARQUE REGIONAL DE MANUTENCAO/5;0;;;0;;Pregão Eletrônico;90016;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição classe 2;Metro
